FileName,ClassName,label,SourceGroupID,Split,LC25000_GroupID,LC25000_LocalCluster,ImageSHA256
colonn1213.jpeg,colon_n,1,330,Train,330,81,e129b8fd4e1726ff1308ef03a6824930864e8045e217815c2e54c2c9e96f0202
colonn1214.jpeg,colon_n,1,330,Train,330,81,55d52ad419f25fd5e8d523dfadf48c5bface41a695f3547af6d31d95d2f6bf06
colonn1215.jpeg,colon_n,1,476,Train,476,227,2b3bf867c5651db28e9fa0b7feaed8120040f8edda3ed11bf2a0dcb009888865
colonn1216.jpeg,colon_n,1,329,Train,329,80,1067892559bc55acab451c68161e015e92b55897fad83e29c1d6bd2514fa6669
colonn1217.jpeg,colon_n,1,333,Train,333,84,5435d8872f0692902cb895184eae6575555a7f9ce5ecafb47023e2a797cc35a0
colonn1218.jpeg,colon_n,1,274,Test,274,25,034337f3dae1b63c074f0260e8793b55c70cd63c3564cf146f6647990493d7a0
colonn1219.jpeg,colon_n,1,274,Test,274,25,75b45e2f5e32307f95d6abe882b795c9bc4eba01cea891c8f1f07bac2e8aecb2
colonn122.jpeg,colon_n,1,470,Test,470,221,2cfea5f9f17c7a74d5844c388b1797a0b88d47aaac1ef3792ee881226811d0ac
colonn1220.jpeg,colon_n,1,338,Test,338,89,bda50799436a326a0fcd4af17c390f7027766e47441fcec04876d55d7d6688ca
colonn1221.jpeg,colon_n,1,265,Train,265,16,55e3a5b5b25f4835d804974080fbcd71a3b62776984dc21b7326bba738fad1b4
colonn1222.jpeg,colon_n,1,276,Test,276,27,7e1881ab89cde05ca04592a854bb51c57ed566c554d0728a48f571941a821992
colonn1223.jpeg,colon_n,1,257,Train,257,8,f277713c90007a07ff543c69b8d61860de308c06ecbf0fa3ba7e2e63061c86ce
colonn1224.jpeg,colon_n,1,305,Test,305,56,c809807ac64dd02a7fb0d0f4af4bd292f41616ac83126f41759e1566990ad6e4
colonn1225.jpeg,colon_n,1,291,Test,291,42,e624b3ea2b6f64245579970431fe6ffcbe8c24d20a3aae287c1dfed9efa4da8b
colonn1226.jpeg,colon_n,1,323,Train,323,74,dfad3d03602c731232cae0895b54d42d9e71f16ffcfa37ce7676c59853ef84d2
colonn1227.jpeg,colon_n,1,345,Train,345,96,7c90b8005289b03dbdb3655302bf9480ee950bc302da6e135c2fe5feaeb39e05
colonn1228.jpeg,colon_n,1,345,Train,345,96,6db678e41128b5053b79502c98de3938a15ba145c6933b0f219a128dcb688b6e
colonn1229.jpeg,colon_n,1,297,Test,297,48,92dd18c15c01e1008a120e15a96a526dc774c1b7d3e019e1bde04c8a02266681
colonn123.jpeg,colon_n,1,470,Test,470,221,e6423709290bf9bc7d45ec605daa99ce3a6997ef8dca3d50b6421cb38173f756
colonn1230.jpeg,colon_n,1,399,Test,399,150,eac40dbd7ed509b8953699ffce0221e4419ed237568af34ed10c0c4f1cbd1678
colonn1231.jpeg,colon_n,1,261,Train,261,12,108460eab16853f8d9bf4e3373eee29130a012313086ac0bba4641f82edf7b36
colonn1232.jpeg,colon_n,1,253,Validation,253,4,1e857370c15bfbcfae86d61ec31627ba89b3a629b6d3de2c98d737267e1a9515
colonn1233.jpeg,colon_n,1,308,Validation,308,59,eb7820dda71a1e5af92c3b80ed275943995ddfecf89f6b437a2f89ffb4697b94
colonn1234.jpeg,colon_n,1,355,Train,355,106,8b2bd9a14ca1929e86c28f7ffdfe00338e5d191b264ff3c4617e7421e70eb616
colonn1235.jpeg,colon_n,1,299,Train,299,50,d4567f817feed3e72afb13524e4f2d4867d6aa240d62a11f56cd93b7bff7abf4
colonn1236.jpeg,colon_n,1,286,Train,286,37,c46e89ac054c6228c7a6c6d33b2b1c08f7a4ae20ba40a745d7cb85bff506a4fb
colonn1237.jpeg,colon_n,1,298,Validation,298,49,804f35a07a509532467ef56328fea185b2db3c9725a1342ca25d34968224c0b3
colonn1238.jpeg,colon_n,1,387,Train,387,138,fcd6a280a313f584aeb4023e45803da6dd9987ecac348e532df26660c9ddf182
colonn1239.jpeg,colon_n,1,374,Train,374,125,ba03bca4d56fef3662fbd76f99e37d855c90647744ccd25af30463c76caccea9
colonn124.jpeg,colon_n,1,291,Test,291,42,55cfe03affe94b47d14831c41bb346e1769bd45db0a8dccfe35ffd05f007d7e9
colonn1240.jpeg,colon_n,1,260,Train,260,11,51b5b36b92b6e459d56fd09dabe6d2d0d09c142338583b6b79fbe1a0296b2a3f
colonn1241.jpeg,colon_n,1,418,Validation,418,169,b8d651754eb5340f3a5f3b4c13ba77a94eca4dcc8c6de1d68264f835d60859dc
colonn1242.jpeg,colon_n,1,349,Train,349,100,1d1f356ed52bc26a28079cdc0c64e53ce07c7b937d52cad42e5adcfaba65440a
colonn1243.jpeg,colon_n,1,380,Test,380,131,a44a7cdb5f51a08353d9be447bd6b90983e59aab984952efcab8426d2c61bc94
colonn1244.jpeg,colon_n,1,302,Train,302,53,5187d1646b028de021f72677b834c64ea188a884928ad3edb1b94fc27f326548
colonn1245.jpeg,colon_n,1,309,Test,309,60,26eeee202cf3ff996e383cacdf772cab62283232ac3cf6433448d25ebb90651d
colonn1246.jpeg,colon_n,1,437,Train,437,188,16a96175d15649f3eebb47cb03c237bede85a8d141b1aa6da1910e3b212604c1
colonn1247.jpeg,colon_n,1,249,Train,249,0,6fc2c14d7db683970e59b47a615aec443250410db40912485b8ec5ef6d1c0738
colonn1248.jpeg,colon_n,1,310,Validation,310,61,fb789b1d895b615a4082a1f42993723a519e58de106dc76c7ed1ff2ce00bd5e9
colonn1249.jpeg,colon_n,1,304,Train,304,55,6aee21575890e8e04948329f45141a7c614af181c1510bd79d246b8f8b6b9aaf
colonn125.jpeg,colon_n,1,392,Train,392,143,5aae356fb1024a11f8a0281ad99e59d6c51c8e8bdbc8e1b17857f742fe2e5db5
colonn1250.jpeg,colon_n,1,446,Train,446,197,9f4bad022c4f043b1a341957c01d01c5722d42c894a4accb8d14624df0c0e220
colonn1251.jpeg,colon_n,1,293,Train,293,44,53f5a2fe448c1f91c1f3f5eb7882bf4d34f9a79eaeb950c47440437339816e90
colonn1252.jpeg,colon_n,1,279,Train,279,30,351c6186091fa166a6969e437b04e1e8c7eea95e8da2705e35d829cedf74063b
colonn1253.jpeg,colon_n,1,352,Train,352,103,02cb0930b33b29a3ac9b7577b7d3f6101a6d5444fb1e66a67be076404b626805
colonn1254.jpeg,colon_n,1,301,Validation,301,52,a4456974bdda3458b6f7fe29079b0b29da1126b04b39e0c93939d68664e9670d
colonn1255.jpeg,colon_n,1,337,Train,337,88,1cf06e99ff8fa2d7d5215cf9317e6c46f21bf3bd973ce2e4859d7d59014a9b36
colonn1256.jpeg,colon_n,1,337,Train,337,88,ebc287a554e2ac9d83cfd73afddb5ca0e2e6dcd74a913ddfaa46c2841adffac5
colonn1257.jpeg,colon_n,1,447,Train,447,198,b0974d0d1607b5cb12ad8b983107d3898fe7c83ba4e83fd1cfab67465e53562b
colonn1258.jpeg,colon_n,1,423,Train,423,174,cff9f73d3e2063a4b8003c1771136e3f4a7f9ae41d7de79b7f38279c583758c7
colonn1259.jpeg,colon_n,1,307,Train,307,58,f2c575f6720985f4e634ec688829c594c65cf7e40fe8a56a22106530a303353a
colonn126.jpeg,colon_n,1,388,Train,388,139,c5de28cf7644054675d31863f07c835c52cefff5fe72627829cb821f5bb149b4
colonn1260.jpeg,colon_n,1,381,Validation,381,132,a525fcd60e9aed1030e5cb9f33b90e0c13c14c30c9def3da50310c607f187791
colonn1261.jpeg,colon_n,1,436,Train,436,187,3b22919ba385a68fe4882a1fa7d759630150622768f585616d93627b2a065d09
colonn1262.jpeg,colon_n,1,281,Train,281,32,2b51ab2f10a054f13378838fc3dfbbe7be59d0baf2148aab6f2523a1c1ee0b2a
colonn1263.jpeg,colon_n,1,363,Train,363,114,211b47f6147ae3ca6aff7610725145350732192c933f47b606aaf22d39445024
colonn1264.jpeg,colon_n,1,482,Test,482,233,1682e94bc47e1d668d096c4fd8912ad97bdb8cbf5abd8473a6be8deaf03f8d1a
colonn1265.jpeg,colon_n,1,370,Train,370,121,a72e072d6fe5a12d694dacff7f8e19677cef17b9e9b9c12f4fde2d8fd6e6d1be
colonn1266.jpeg,colon_n,1,413,Train,413,164,cd049c9521b2f952ca97ccb2ddd947267410f2cd9fc7509e3a9e1465717d8643
colonn1267.jpeg,colon_n,1,460,Test,460,211,1efadd08a9d2e90a192baf7e9d3b58718b1fbfd063eef740b8905e80c167b119
colonn1268.jpeg,colon_n,1,354,Train,354,105,33fa23eda794765478db9263dcd1dfa450fcc1ba995a1c7c7a44405f20552fab
colonn1269.jpeg,colon_n,1,334,Test,334,85,e0fffd9e6fce1edd01b64375e1d1e1a09ee11e68f88a344023503ae2bc9d43f0
colonn127.jpeg,colon_n,1,459,Validation,459,210,b98584c1ad06b726ead3c65594b43dec481ba93689001f3a8cd349fbfa36459e
colonn1270.jpeg,colon_n,1,334,Test,334,85,65ff49c1ac0f32b91402e8439089d326b328dcf62e19cb45f8904f527a1578f5
colonn1271.jpeg,colon_n,1,334,Test,334,85,f71623707209ac98a2a62cd4e9a6ffef630624cc976dbddacc9dd6ec278e5fe6
colonn1272.jpeg,colon_n,1,271,Train,271,22,d200df6ecfbc69f2bda7d52f352e56155e79717a8e1ce9e36431832f09bebf5d
colonn1273.jpeg,colon_n,1,372,Train,372,123,01c1d40f3e204dea433ae1871dcd0082c3985e6b316cb82522b4529dbcfa082d
colonn1274.jpeg,colon_n,1,276,Test,276,27,d3f4a4aa99b7b6a3dd518538429a1ae3c8d6c03f7a2b088af24bbacf88a46206
colonn1275.jpeg,colon_n,1,319,Train,319,70,f104a939f22428447320bdcd0b32c8c8490f0d7d2bc6a1651df9ed4f7decfea1
colonn1276.jpeg,colon_n,1,467,Train,467,218,1164cf1c3d9a2d0259a9391d3a96097bbceaccf69454f47ed587970eee7e47cf
colonn1277.jpeg,colon_n,1,266,Validation,266,17,3273cd5d663a0c09f54997e6ce588f1d195687962d9eaed785e3bdc9cee6f72c
colonn1278.jpeg,colon_n,1,266,Validation,266,17,628f46db91947984f84de0bbfab478640a345d0fedf14eab865d352480d27180
colonn1279.jpeg,colon_n,1,458,Train,458,209,7db36f3d433148b539de02c0777f23d697e4042294a6eebe8d67e0b75541619a
colonn128.jpeg,colon_n,1,290,Train,290,41,02bc34296ff90a9410add75c817686522a3f2d9d7106ee82ddf607917cf075cf
colonn1280.jpeg,colon_n,1,466,Train,466,217,6a9c0cf2cfa2734b147f8b443dc1e1bc4d34e3dd6023b24eeb29778300e09469
colonn1281.jpeg,colon_n,1,320,Train,320,71,4b01b0693d8a5f54350e889bf588216dc5ffd6264314bc1946747c1d912b6e52
colonn1282.jpeg,colon_n,1,296,Train,296,47,185b8c0be185f3f54ecad9a1526abcc57643199c4306fb3d02aaf69b8e01219f
colonn1283.jpeg,colon_n,1,459,Validation,459,210,153fe4f9f8768b63720246f154899acd9fb5c7ce35bc0073938653afd3a35a11
colonn1284.jpeg,colon_n,1,264,Train,264,15,cdf3ba0d301b89ab26886c841f0eff7ffebe11f824874e115358b06b489dbeac
colonn1285.jpeg,colon_n,1,288,Train,288,39,c1c18c3ac1c5ff6394c3d8b7c73d16aa4e0f15c249308da452ce5e88bac96777
colonn1286.jpeg,colon_n,1,351,Test,351,102,bfc822efd54d2b5d4ea2e3e6e2824032aa26a5a484177d7ae4f3f7cbc2fd80d7
colonn1287.jpeg,colon_n,1,327,Test,327,78,b86fc82dda2899501e8c5a44e784e8e2b4087a738fda6dbf3ade9392c0baab72
colonn1288.jpeg,colon_n,1,327,Test,327,78,9de964075863cde1a825d84090d50f1cd9888a1ca3c0e017e71f8b23055343a9
colonn1289.jpeg,colon_n,1,321,Test,321,72,27c88f29fcf66f0deece8f79f4f6df0a452bc4a15554176846ee89e9e2a7abcf
colonn129.jpeg,colon_n,1,314,Test,314,65,dcf477d417e0150623eeabd39a29a3b4b01e3195ab6ba2910f811211627e3039
colonn1290.jpeg,colon_n,1,414,Train,414,165,59901dc2305da9a513488cabb2836d85d15bf7ae5159beeb6e858c75c0f307e2
colonn1291.jpeg,colon_n,1,414,Train,414,165,3607361dc401c79c85d23d274e87a7f371519cebf487d2e7238e177318d4ac53
colonn1292.jpeg,colon_n,1,350,Train,350,101,38a7e4a129dfdf21a2e0788f944dbd430caccd36d140350b163fe2a008515aad
colonn1293.jpeg,colon_n,1,286,Train,286,37,584b815fb7cb9e93fcc987d067413fd48d6021d2131c0b9265dcc76062fc97d0
colonn1294.jpeg,colon_n,1,367,Train,367,118,5e515a99f69e460c61e5d3bf3ca9825f7884efe0710745d9c0ddecc30d1a2503
colonn1295.jpeg,colon_n,1,289,Train,289,40,707ae82009054fb6368c1832b79418978743cabb960ba95b12518062b4a8e908
colonn1296.jpeg,colon_n,1,418,Validation,418,169,ced88e46644caf084e15f90284656f113f8184539af884438722f511e3360816
colonn1297.jpeg,colon_n,1,275,Train,275,26,4288ca10394721a1ef27e09e55eaba116eccfd82f37ce40c4a9185a790710d5e
colonn1298.jpeg,colon_n,1,302,Train,302,53,66456a41104bd20ac49c3f2c4ab4f158c63a4b36f2403cd1645dac464f9e05be
colonn1299.jpeg,colon_n,1,427,Train,427,178,9874b8d0516e4645823f0f2da941e65d5e13ca9b3f10974bcc1c8fe753558e61
colonn13.jpeg,colon_n,1,414,Train,414,165,2184d393a4affb581be6113f4697b1d101edd5d38b642b53f57f7ce42dbccab6
colonn130.jpeg,colon_n,1,399,Test,399,150,ae360ea18a74423f9c68bf4ad4e052df13b15eccceb9723bddac89674c9267e4
colonn1300.jpeg,colon_n,1,304,Train,304,55,a6063986cfdcc0086bcc895616c0b5597d41acb095782f8b2784dc57c0cf3492
colonn1301.jpeg,colon_n,1,425,Train,425,176,1bc4a503f4e7dac565fe4e37b298b662731a43646a865ba1cc2437b75e1d7788
colonn1302.jpeg,colon_n,1,473,Train,473,224,93503dc4b2bda9525cde145553dd02f6e3ead4d743ac8b0e0dfec3a5855c4cb2
colonn1303.jpeg,colon_n,1,273,Validation,273,24,70d5defb9106e9eab9cfcf0513cf787b56ac1fe72dbbdf2fce2a7e144362dd02
colonn1304.jpeg,colon_n,1,381,Validation,381,132,ba6b978ac7649b753605be2d7171774ba36b56a25e2f5bca03edfe3e6ff682cb
colonn1305.jpeg,colon_n,1,501,Test,501,252,ec887a53435a99a40e8f62b1277895c5e97db96aaf237769927c97c26fa57469
colonn1306.jpeg,colon_n,1,501,Test,501,252,66b5316ad253871cb9ff5128b8ed16b3dcf0a14e4274d6889cd1e94db74fa7bf
colonn1307.jpeg,colon_n,1,386,Test,386,137,63cb8a8a60acf46bc6e21f1ee0d230dfe9f9ac45ffa22a8c7ab23bddcf4d6c42
colonn1308.jpeg,colon_n,1,373,Train,373,124,462739dd5c0f521ca07405971e9080840e05f8f23799749243cc6f36a5ad2e9f
colonn1309.jpeg,colon_n,1,503,Train,503,254,30f92ad245cd6108a9efb7f6644683385d433ee44c7e30cb0c78f7e0214511fd
colonn131.jpeg,colon_n,1,261,Train,261,12,e5c4da27bcbb7685f2cfdf180fb8ba30b5e7f7c7f5411cde2e3015900522d80c
colonn1310.jpeg,colon_n,1,409,Train,409,160,81ea27f17cd28cced70591bb68e69663a14fe23f995d32f77923ccffe02c8359
colonn1311.jpeg,colon_n,1,409,Train,409,160,e93c813fabc3d6f37fbbbbde57bc3585c4795a7941b82749e2dc42801ebe3867
colonn1312.jpeg,colon_n,1,285,Train,285,36,8eadc5b696e408d4f0397c8cc3fc019faa7d48abd905bf74ee436637ca73b828
colonn1313.jpeg,colon_n,1,499,Train,499,250,037d50d1f6a5586c1ee613639e150f48df9ab05d6317dc24f9754bac96bd087b
colonn1314.jpeg,colon_n,1,347,Train,347,98,cb8f2733378e1fd1c511b7fc160d22609412cc71305365f4654651a77cd488fc
colonn1315.jpeg,colon_n,1,322,Train,322,73,1470e779d6d70dfc44829f4db50cfec70d093d407a0869031e06f9352914830f
colonn1316.jpeg,colon_n,1,449,Train,449,200,d061396461145899666565dd047e85906d2283af49fc3e7e9541747fe8a64220
colonn1317.jpeg,colon_n,1,497,Validation,497,248,7c1202ae07043d0a7f99890c6f6b4f7a6750a89c1f99faeaef103f84b430ed82
colonn1318.jpeg,colon_n,1,259,Test,259,10,08944df60a54ef4b8fb9d60a2da078609b989d4ce4708f5f93f757e7e36f70d3
colonn1319.jpeg,colon_n,1,259,Test,259,10,1d900523215e6440fcc0f4c334a28edb5f1115dc2fcc2c7bdf315a652fa821e4
colonn132.jpeg,colon_n,1,261,Train,261,12,15cd7ec98437e9211dca4ab0cc8a147b77fb3e7b4bd43a9d5fe1ca627e5ef31d
colonn1320.jpeg,colon_n,1,377,Test,377,128,6486434337df12183d5eabe576ea5bd78a7b0e864e8698cb7803a72a4225d526
colonn1321.jpeg,colon_n,1,377,Test,377,128,73c7bf8129cf54ac61d1fd119bbbccc04d19e55f60b34d805974a52134195889
colonn1322.jpeg,colon_n,1,376,Train,376,127,20b40f103a3cae56bcb993542dd8cf96bee502c8a037174369782b1d9dc73e13
colonn1323.jpeg,colon_n,1,287,Train,287,38,6865d091e8c7cd136dc10acbffd6e0e010d5592e7b80a9609a215108597b5db6
colonn1324.jpeg,colon_n,1,476,Train,476,227,181b2723026550384667c4dd54a1d463fd91ce1f25b7151c1732c24b7709c35f
colonn1325.jpeg,colon_n,1,359,Train,359,110,c46decda6af87c59f47b7e22119f81f2468015efdd4b523173eac74ed8244ca2
colonn1326.jpeg,colon_n,1,366,Train,366,117,7423fb53454234dc73116d45411e4507826b672e57ab1b03304d38305420b00a
colonn1327.jpeg,colon_n,1,334,Test,334,85,605fd15a92aedbbc90057c19df513f0bd2741a9c8c8b8ef9dc59be47e7717880
colonn1328.jpeg,colon_n,1,429,Train,429,180,d8dc9168ee5e07919a7c3168accdc93268c0d905e9295341b715a34f795f0746
colonn1329.jpeg,colon_n,1,311,Test,311,62,56adfc439968d997cfce275ba6768754b8c025532d23ca1d9894b584c4d0e710
colonn133.jpeg,colon_n,1,326,Test,326,77,2204e90776da31ed5746c3a20668b3d1745a88453669f621ecd09ef1388b406d
colonn1330.jpeg,colon_n,1,405,Train,405,156,f1e1e8cffd8055b600f96fd6502c0c8d54940f5c2eaeddb9b205dd488f24c444
colonn1331.jpeg,colon_n,1,256,Train,256,7,700a78f14b8297a3fbcb747b48c5d637e98a6d3288e2406e656b06a8f5815ccf
colonn1332.jpeg,colon_n,1,372,Train,372,123,4291a94fc52a2845a2fcf991af33df657741ae8ce49ca8a636aafa950b7d63d3
colonn1333.jpeg,colon_n,1,269,Test,269,20,894d41009c5f3e2a081c8b0e43d67dfc58be122685e5808e48aab615ef7cef84
colonn1334.jpeg,colon_n,1,276,Test,276,27,e8064e4e70d097c1776ba6d3b2e2db047d3f16ebfc999f21ff0ce3fb8c7af62e
colonn1335.jpeg,colon_n,1,266,Validation,266,17,f39793a3e1569aafa5534224f6d40cee397ae87650d6722bf21ce24e60b10376
colonn1336.jpeg,colon_n,1,480,Train,480,231,3367397a9bf01b00a371cc9c415cf70c99c8d9e80f46ad24a8775f8511af123f
colonn1337.jpeg,colon_n,1,364,Train,364,115,95c6f356f8ed7e0b1b6bbcdab1a188d83a1f835847d94e7aaa85c16e13426f1e
colonn1338.jpeg,colon_n,1,291,Test,291,42,dbced066fcb6771ca6e7064bbafc7f919de8716f0e47f21c2cd245f9e4eaa056
colonn1339.jpeg,colon_n,1,345,Train,345,96,7962c606b617178420ba40cf187cc8c8936cbed2cd75f31631ec16e7dae7cffa
colonn134.jpeg,colon_n,1,450,Train,450,201,b2ae34abc99059afa692fa6880d968b55c8ad25d11bf6d3fda60165ec14ecc63
colonn1340.jpeg,colon_n,1,296,Train,296,47,db209ce5fbd884a4969483c3ec3fc9e101c63e4c5668e15b79c4abfd42534692
colonn1341.jpeg,colon_n,1,388,Train,388,139,b6413ea282ebbbc1c09b311254c34551f41df49283e75ea9d2c23af7c30b4fb8
colonn1342.jpeg,colon_n,1,388,Train,388,139,cf1a60c6993c8c889a2d9b5f542e979cb0553d455432e9894e71435e3d5049b1
colonn1343.jpeg,colon_n,1,264,Train,264,15,61b94fbe512ea613386fd2edfeec71207f96e1bcd1e2832e05fd4c76a2460e5a
colonn1344.jpeg,colon_n,1,399,Test,399,150,a613540be03199e48c87e470796b9b599c2407474fc3d19b6ae8da9792c45bc0
colonn1345.jpeg,colon_n,1,277,Train,277,28,165f3b03ae604ebca12435cf64cf4769c05d4c69966143730581809abc969c35
colonn1346.jpeg,colon_n,1,336,Train,336,87,dc25e65c4a408e6898512b558002a318e7e0dbf336ef9de45bd8c48349dca23d
colonn1347.jpeg,colon_n,1,478,Train,478,229,d823e7cbec2af69b1147a6b7b39d9cac83f050b679362d3b4bf27dd9987444a7
colonn1348.jpeg,colon_n,1,254,Train,254,5,8779e1157814dda6d20e60b60693d19379dbd1ce85991461772ad602d4df7055
colonn1349.jpeg,colon_n,1,283,Train,283,34,76f37f11fe2809e0ec67c55bc6db07d9ab01fc6565871fb08f6c7e6b6d3a15e9
colonn135.jpeg,colon_n,1,412,Train,412,163,7a59b8d6ace95566a9c6300816a77aeb9405230ec34d1e51b9bbda7f27564306
colonn1350.jpeg,colon_n,1,299,Train,299,50,2d482ad864613d6b0181d98b9c17cff2baa3e2c41ca30cd403da3f3aa4dad87c
colonn1351.jpeg,colon_n,1,299,Train,299,50,14a1d354c7d0c5c3012fdc8fc41d7f2b50e8fe92aaf339c307d1883ee7722f0e
colonn1352.jpeg,colon_n,1,350,Train,350,101,e92d58c570fdcd33492876ea95b34342685721884141077f74c7fba92aadac09
colonn1353.jpeg,colon_n,1,286,Train,286,37,d2fb528cef772084705ae0dd7a025b2fe58da0a33e7b8be9e1da3e6d88c49184
colonn1354.jpeg,colon_n,1,298,Validation,298,49,49517b08cd771698218b297393839003b06c8faa84d836b5fc63e4f0fc89570d
colonn1355.jpeg,colon_n,1,292,Train,292,43,a5b5e11616e729c88a20cf2ba8e7b2e71a0391c71c26b7d377de329b6fd7770b
colonn1356.jpeg,colon_n,1,387,Train,387,138,b892f740a65eb53fb1023fe52aa41e0fb8f8e4ee9633eb3b58b2b28ffe47260e
colonn1357.jpeg,colon_n,1,403,Train,403,154,bf5a718b1cde1ab9cdb177dfcf2c2b522bc8bf6a89450900cddc27a5c850740c
colonn1358.jpeg,colon_n,1,402,Train,402,153,96dae7b25dc673f68c833834988df5419d748f76760465c27e3194915e20afda
colonn1359.jpeg,colon_n,1,278,Train,278,29,7fe1bb5298da04f9bd5b34ea8773bc5a013703dfaa4c570c68cf86b68fc484e3
colonn136.jpeg,colon_n,1,298,Validation,298,49,b680681957d2d690cf6ad2f9c94ad24d994f19a6ff1f6a1f6956d55314e6c25c
colonn1360.jpeg,colon_n,1,278,Train,278,29,8120d670059baaca0be24ade39657f4c7d6330336b9dc44530ce1c8a5b7dd353
colonn1361.jpeg,colon_n,1,275,Train,275,26,4288ca10394721a1ef27e09e55eaba116eccfd82f37ce40c4a9185a790710d5e
colonn1362.jpeg,colon_n,1,302,Train,302,53,3b46f5111e5d5768d98bddcb393f5b5a1eb88b2aabba09cb3e8985d974802ebd
colonn1363.jpeg,colon_n,1,437,Train,437,188,cdb8610a51e486d644bbe4e42b7ce54baf57244ef5bd8633d5bde0c8b6c26202
colonn1364.jpeg,colon_n,1,310,Validation,310,61,a7eed7335533bcdb67c8a0360d2cd4b1dd01562024bec3c4b12e87844b94a485
colonn1365.jpeg,colon_n,1,443,Train,443,194,958b707b90ff9f4351ea2258c62399b81e4c38d2b623e9faccef13416be03e9e
colonn1366.jpeg,colon_n,1,304,Train,304,55,a6b27198f9a8883044a52fc9bd5a4968f3f0ea74765c931b8228265399273dda
colonn1367.jpeg,colon_n,1,481,Train,481,232,7746379e31474fdd214045b5c22d375156a40dcf507276a1722e18919cd89451
colonn1368.jpeg,colon_n,1,293,Train,293,44,1900ad146612392ee20a6ea06e09c7b3bfb491b14227c7cae4ca4ee1cba479a7
colonn1369.jpeg,colon_n,1,452,Test,452,203,dbd4aee9c3af323ca9f6d927a4939f98c2b9865b04234f2170d6405e45a449f6
colonn137.jpeg,colon_n,1,367,Train,367,118,dcd703b835f2d726e34ce69a5ca8dcc5987e8ead2a65e75a555dc7031216b939
colonn1370.jpeg,colon_n,1,486,Test,486,237,b863260d9b0e6f7557e3f1180521f430596f76c14ca1af6cf997ec343c2c8c01
colonn1371.jpeg,colon_n,1,343,Train,343,94,14a1a6d5adf87f6686d25b11d3a846d7838b00b85bddf8f792a1462f532c84f9
colonn1372.jpeg,colon_n,1,325,Test,325,76,0da0992642022d9dd51b5f1427fdfad05f4fdfbc169e4f3f97b420ea1de3a445
colonn1373.jpeg,colon_n,1,401,Train,401,152,c117cb0d2d6960893ede78903037e6832001c161f01c2bf72626dda35e02e05f
colonn1374.jpeg,colon_n,1,503,Train,503,254,eceec1909f4db27a410aae01337faef094db980e4927a5273a777315d3d1d754
colonn1375.jpeg,colon_n,1,300,Test,300,51,b96a8df183fea0c1d6a7e8710bcab54e7113c79d563bebddd951cd921284f3d6
colonn1376.jpeg,colon_n,1,347,Train,347,98,c58da0983d0b82c75b762189e1e733c6c16b596db6cb5f4766d560395544c8f2
colonn1377.jpeg,colon_n,1,488,Train,488,239,b3461156e46766c154b2e8e56a522d8b0e9166e00277a860beda6985a21a8a83
colonn1378.jpeg,colon_n,1,295,Train,295,46,a475486ba9780b868306e257ed39642ecf0493ed3b7d4c59aeffca4763e03166
colonn1379.jpeg,colon_n,1,268,Train,268,19,1de174188399143c0193e6db7136d13a95dd04fa6d4cb164a8821b0ff14e428a
colonn138.jpeg,colon_n,1,289,Train,289,40,820131689514cf0c8d14053ba6e222d9265be98cb761f3660c6d42fcef23eaf4
colonn1380.jpeg,colon_n,1,318,Validation,318,69,ff6379acfe66e64d8ed5d857a6e8a025166e4068d1a30ae62e8785a147f7d2ae
colonn1381.jpeg,colon_n,1,370,Train,370,121,17699ad4bc8f850651f860b9aa1c664ac9314e66b8540f59ebce4eff1aca3ae6
colonn1382.jpeg,colon_n,1,312,Train,312,63,6b85be5617c1a4a1bbec640de6fbec620b078ab2e6db357c5a463bdb07e0a93d
colonn1383.jpeg,colon_n,1,390,Train,390,141,1ba74094c985e17028a242d1a8b6aa0acf7dff2f04db38230eaa2872876a3058
colonn1384.jpeg,colon_n,1,376,Train,376,127,ad3e0eefd53c496f203c5dba88aa78843404646f3438495185443b0d178e8522
colonn1385.jpeg,colon_n,1,421,Train,421,172,014828b820176eb4298c469078ba574f18bd8682df103c23df7736fe268b121f
colonn1386.jpeg,colon_n,1,430,Train,430,181,a91e83b453c1050ac55ad6eeeea720c97f65e8a2517b439eabf1694994e4f728
colonn1387.jpeg,colon_n,1,429,Train,429,180,36cfac89049797d909cd3edf95e6d86a33398e9e9a6dd0dafb4b8c9459baef48
colonn1388.jpeg,colon_n,1,311,Test,311,62,f8249856075c9f7f7716bf6ce41e1384583d61a057880ad2f13557c014559561
colonn1389.jpeg,colon_n,1,311,Test,311,62,dbc6af2a6f8bd095f5b716ffd562bf41c1d602832d4948cb28f21016f76275f7
colonn139.jpeg,colon_n,1,418,Validation,418,169,d5feb3b697c32dd7bae4e1054c74fbe14672a8c859c2da116cdd6675125b884e
colonn1390.jpeg,colon_n,1,274,Test,274,25,2399eff6ce1697376b54f7f792417261a5ac6d3530242eb140d75ee64c33d42a
colonn1391.jpeg,colon_n,1,256,Train,256,7,6e51aa36e263b28a8a70af3144d06df2c4893d22692594202585d239587a8d4e
colonn1392.jpeg,colon_n,1,375,Test,375,126,5d77146600913cb5ed04ef0cdd23a064c03241de425ef58bada70195a104e5cf
colonn1393.jpeg,colon_n,1,262,Train,262,13,7ce1335443ebe714962119ab24eb28d16d87853798757ad9110a10bbc6d7039b
